season,player_name,position_x,team_x,espn_rank,pct_championship_rosters,adp_overall,draft_status,season_ppr_points,espn_category,narrative_label,explicitly_named_league_winner,reasoning_paraphrase,inclusion_rule,coverage_type,article_title,article_author,article_publication_date,article_url,extraction_confidence,ambiguity_notes,player_norm,player,name,position_y,team_y,mean_adp,median_adp,n_drafts,abs_diff,signed_diff
2025,Jahmyr Gibbs,RB,DET,22,14.4,5.2,drafted,346.6,on_champion_roster_ranked_table,led this list last season (29.0%); no worse than 22nd in each of first 3 seasons,No,led this list last season (29.0%); no worse than 22nd in each of first 3 seasons,Top 50,fixed_rank_cap,Puka Nacua leads list of players on most 2025 fantasy football championship rosters,Tristan H. Cockcroft,2025-12-30,https://www.espn.com/fantasy/football/story/_/id/47454522/2025-fantasy-football,high,,jahmyr gibbs,16162,"Gibbs, Jahmyr",RB,DET,4.373563218390805,4.0,174,0.8264367816091953,-0.8264367816091953
2025,Ja'Marr Chase,WR,CIN,23,14.3,1.5,drafted,290.0,on_champion_roster_ranked_table,,No,,Top 50,fixed_rank_cap,Puka Nacua leads list of players on most 2025 fantasy football championship rosters,Tristan H. Cockcroft,2025-12-30,https://www.espn.com/fantasy/football/story/_/id/47454522/2025-fantasy-football,high,,jamarr chase,15281,"Chase, Ja'Marr",WR,CIN,2.0421686746987953,1.0,166,0.5421686746987953,0.5421686746987953
2025,George Pickens,WR,DAL,24,14.3,75.9,drafted,290.0,on_champion_roster_ranked_table,,No,,Top 50,fixed_rank_cap,Puka Nacua leads list of players on most 2025 fantasy football championship rosters,Tristan H. Cockcroft,2025-12-30,https://www.espn.com/fantasy/football/story/_/id/47454522/2025-fantasy-football,high,,george pickens,15762,"Pickens, George",WR,DAL,68.60555555555555,67.0,180,7.294444444444451,-7.294444444444451
2025,Derrick Henry,RB,BAL,26,13.9,14.7,drafted,266.9,on_champion_roster_ranked_table,,No,,Top 50,fixed_rank_cap,Puka Nacua leads list of players on most 2025 fantasy football championship rosters,Tristan H. Cockcroft,2025-12-30,https://www.espn.com/fantasy/football/story/_/id/47454522/2025-fantasy-football,high,,derrick henry,12626,"Henry, Derrick",RB,BAL,9.966480446927374,9.0,179,4.733519553072625,-4.733519553072625
2025,George Kittle,TE,SF,27,13.6,36.9,drafted,153.6,on_champion_roster_ranked_table,,No,,Top 50,fixed_rank_cap,Puka Nacua leads list of players on most 2025 fantasy football championship rosters,Tristan H. Cockcroft,2025-12-30,https://www.espn.com/fantasy/football/story/_/id/47454522/2025-fantasy-football,high,,george kittle,13299,"Kittle, George",TE,SFO,44.88823529411765,42.5,170,7.988235294117651,7.988235294117651
2025,Nico Collins,WR,HOU,32,12.7,15.2,drafted,226.2,on_champion_roster_ranked_table,,No,,Top 50,fixed_rank_cap,Puka Nacua leads list of players on most 2025 fantasy football championship rosters,Tristan H. Cockcroft,2025-12-30,https://www.espn.com/fantasy/football/story/_/id/47454522/2025-fantasy-football,high,,nico collins,15290,"Collins, Nico",WR,HOU,16.023255813953487,14.0,172,0.8232558139534873,0.8232558139534873
2025,Wan'Dale Robinson,WR,NYG,33,12.6,163.4,drafted,217.9,on_champion_roster_ranked_table,,No,,Top 50,fixed_rank_cap,Puka Nacua leads list of players on most 2025 fantasy football championship rosters,Tristan H. Cockcroft,2025-12-30,https://www.espn.com/fantasy/football/story/_/id/47454522/2025-fantasy-football,high,,wandale robinson,15757,"Robinson, Wan'Dale",WR,NYG,147.41071428571428,148.5,112,15.989285714285728,-15.989285714285728
2025,Courtland Sutton,WR,DEN,34,12.5,64.2,drafted,218.2,on_champion_roster_ranked_table,,No,,Top 50,fixed_rank_cap,Puka Nacua leads list of players on most 2025 fantasy football championship rosters,Tristan H. Cockcroft,2025-12-30,https://www.espn.com/fantasy/football/story/_/id/47454522/2025-fantasy-football,high,,courtland sutton,13630,"Sutton, Courtland",WR,DEN,54.189655172413794,53.0,174,10.01034482758621,-10.01034482758621
2025,Javonte Williams,RB,DAL,35,12.5,114.5,drafted,242.8,on_champion_roster_ranked_table,,No,,Top 50,fixed_rank_cap,Puka Nacua leads list of players on most 2025 fantasy football championship rosters,Tristan H. Cockcroft,2025-12-30,https://www.espn.com/fantasy/football/story/_/id/47454522/2025-fantasy-football,high,,javonte williams,15256,"Williams, Javonte",RB,DAL,107.32738095238095,105.0,168,7.172619047619051,-7.172619047619051
2025,Jake Ferguson,TE,DAL,36,12.3,140.5,drafted,186.6,on_champion_roster_ranked_table,,No,,Top 50,fixed_rank_cap,Puka Nacua leads list of players on most 2025 fantasy football championship rosters,Tristan H. Cockcroft,2025-12-30,https://www.espn.com/fantasy/football/story/_/id/47454522/2025-fantasy-football,high,,jake ferguson,15799,"Ferguson, Jake",TE,DAL,137.5839416058394,137.0,137,2.9160583941605864,-2.9160583941605864
2025,Tyler Warren,TE,IND,37,12.3,100.3,drafted,180.9,on_champion_roster_ranked_table,,No,,Top 50,fixed_rank_cap,Puka Nacua leads list of players on most 2025 fantasy football championship rosters,Tristan H. Cockcroft,2025-12-30,https://www.espn.com/fantasy/football/story/_/id/47454522/2025-fantasy-football,high,,tyler warren,17102,"Warren, Tyler",TE,IND,94.40993788819875,91.0,161,5.890062111801242,-5.890062111801242
2025,Dak Prescott,QB,DAL,38,12.2,113.4,drafted,313.08,on_champion_roster_ranked_table,,No,,Top 50,fixed_rank_cap,Puka Nacua leads list of players on most 2025 fantasy football championship rosters,Tristan H. Cockcroft,2025-12-30,https://www.espn.com/fantasy/football/story/_/id/47454522/2025-fantasy-football,high,,dak prescott,12620,"Prescott, Dak",QB,DAL,86.05027932960894,86.0,179,27.349720670391065,-27.349720670391065
2025,Mike Evans,WR,TB,39,12.2,50.5,drafted,79.4,on_champion_roster_ranked_table,,No,,Top 50,fixed_rank_cap,Puka Nacua leads list of players on most 2025 fantasy football championship rosters,Tristan H. Cockcroft,2025-12-30,https://www.espn.com/fantasy/football/story/_/id/47454522/2025-fantasy-football,high,,mike evans,11671,"Evans, Mike",WR,TBB,37.43478260869565,37.5,184,13.065217391304351,-13.065217391304351
2025,Zay Flowers,WR,BAL,40,11.9,60.7,drafted,213.5,on_champion_roster_ranked_table,,No,,Top 50,fixed_rank_cap,Puka Nacua leads list of players on most 2025 fantasy football championship rosters,Tristan H. Cockcroft,2025-12-30,https://www.espn.com/fantasy/football/story/_/id/47454522/2025-fantasy-football,high,,zay flowers,16190,"Flowers, Zay",WR,BAL,62.628571428571426,61.0,175,1.9285714285714235,1.9285714285714235
2025,Dallas Goedert,TE,PHI,42,11.6,133.3,drafted,185.1,on_champion_roster_ranked_table,,No,,Top 50,fixed_rank_cap,Puka Nacua leads list of players on most 2025 fantasy football championship rosters,Tristan H. Cockcroft,2025-12-30,https://www.espn.com/fantasy/football/story/_/id/47454522/2025-fantasy-football,high,,dallas goedert,13674,"Goedert, Dallas",TE,PHI,130.65891472868216,134.0,129,2.6410852713178485,-2.6410852713178485
2025,Joe Burrow,QB,CIN,43,11.5,34.1,drafted,113.32,on_champion_roster_ranked_table,,No,,Top 50,fixed_rank_cap,Puka Nacua leads list of players on most 2025 fantasy football championship rosters,Tristan H. Cockcroft,2025-12-30,https://www.espn.com/fantasy/football/story/_/id/47454522/2025-fantasy-football,high,,joe burrow,14777,"Burrow, Joe",QB,CIN,24.420731707317074,24.5,164,9.679268292682927,-9.679268292682927
2025,RJ Harvey,RB,DEN,44,11.3,81.8,drafted,202.3,on_champion_roster_ranked_table,,No,,Top 50,fixed_rank_cap,Puka Nacua leads list of players on most 2025 fantasy football championship rosters,Tristan H. Cockcroft,2025-12-30,https://www.espn.com/fantasy/football/story/_/id/47454522/2025-fantasy-football,high,,rj harvey,17068,"Harvey, RJ",RB,DEN,58.80813953488372,56.0,172,22.991860465116275,-22.991860465116275
2025,Rashee Rice,WR,KC,46,11.0,88.1,drafted,150.1,on_champion_roster_ranked_table,,No,,Top 50,fixed_rank_cap,Puka Nacua leads list of players on most 2025 fantasy football championship rosters,Tristan H. Cockcroft,2025-12-30,https://www.espn.com/fantasy/football/story/_/id/47454522/2025-fantasy-football,high,,rashee rice,16194,"Rice, Rashee",WR,KCC,84.95731707317073,82.0,164,3.1426829268292664,-3.1426829268292664
2025,Omarion Hampton,RB,LAC,47,11.0,40.7,drafted,135.7,on_champion_roster_ranked_table,,No,,Top 50,fixed_rank_cap,Puka Nacua leads list of players on most 2025 fantasy football championship rosters,Tristan H. Cockcroft,2025-12-30,https://www.espn.com/fantasy/football/story/_/id/47454522/2025-fantasy-football,high,,omarion hampton,17044,"Hampton, Omarion",RB,LAC,37.16949152542373,36.0,177,3.5305084745762727,-3.5305084745762727
2025,A.J. Brown,WR,PHI,48,11.0,18.6,drafted,220.3,on_champion_roster_ranked_table,,No,,Top 50,fixed_rank_cap,Puka Nacua leads list of players on most 2025 fantasy football championship rosters,Tristan H. Cockcroft,2025-12-30,https://www.espn.com/fantasy/football/story/_/id/47454522/2025-fantasy-football,high,,aj brown,14104,"Brown, A.J.",WR,PHI,25.100558659217878,26.0,179,6.500558659217877,6.500558659217877
2025,Emeka Egbuka,WR,TB,49,10.9,90.8,drafted,193.9,on_champion_roster_ranked_table,,No,,Top 50,fixed_rank_cap,Puka Nacua leads list of players on most 2025 fantasy football championship rosters,Tristan H. Cockcroft,2025-12-30,https://www.espn.com/fantasy/football/story/_/id/47454522/2025-fantasy-football,high,,emeka egbuka,17081,"Egbuka, Emeka",WR,TBB,86.34285714285714,84.0,175,4.4571428571428555,-4.4571428571428555
2025,Drake London,WR,ATL,50,10.8,22.3,drafted,184.1,on_champion_roster_ranked_table,,No,,Top 50,fixed_rank_cap,Puka Nacua leads list of players on most 2025 fantasy football championship rosters,Tristan H. Cockcroft,2025-12-30,https://www.espn.com/fantasy/football/story/_/id/47454522/2025-fantasy-football,high,,drake london,15751,"London, Drake",WR,ATL,25.578651685393258,25.0,178,3.278651685393257,3.278651685393257
